  0.63625844E+00 -0.65143714E+01
  0.64132948E+00 -0.65204671E+01
  0.64640052E+00 -0.65266269E+01
  0.65147156E+00 -0.65328441E+01
  0.65654260E+00 -0.65391121E+01
  0.66161364E+00 -0.65454250E+01
  0.66668469E+00 -0.65517772E+01
  0.67175573E+00 -0.65581632E+01
  0.67682677E+00 -0.65645781E+01
  0.68189781E+00 -0.65710170E+01
  0.68696885E+00 -0.65774756E+01
  0.69203989E+00 -0.65839494E+01
  0.69711093E+00 -0.65904343E+01
  0.70218197E+00 -0.65969265E+01
  0.70725302E+00 -0.66034221E+01
  0.71232406E+00 -0.66099176E+01
  0.71739510E+00 -0.66164096E+01
  0.72246614E+00 -0.66228946E+01
  0.72753718E+00 -0.66293696E+01
  0.73260822E+00 -0.66358314E+01
  0.73767926E+00 -0.66422771E+01
  0.74275031E+00 -0.66487037E+01
  0.74782135E+00 -0.66551087E+01
  0.75289239E+00 -0.66614892E+01
  0.75796343E+00 -0.66678426E+01
  0.76303447E+00 -0.66741666E+01
